myTank.x,myTank.y,myTank.rotation,myTank.cannonRotation,myTank.velocityX,myTank.velocityY,myTank.accelerationX,myTank.accelerationY,myTank.shootCooldown,myTank.controls.turnLeft,myTank.controls.turnRight,myTank.controls.goForward,myTank.controls.goBack,myTank.controls.shoot,myTank.controls.cannonLeft,myTank.controls.cannonRight,myBullet1.x,myBullet1.y,myBullet1.velocityX,myBullet1.velocityY,myBullet2.x,myBullet2.y,myBullet2.velocityX,myBullet2.velocityY,myBullet3.x,myBullet3.y,myBullet3.velocityX,myBullet3.velocityY,enemyTank.x,enemyTank.y,enemyTank.rotation,enemyTank.cannonRotation,enemyTank.velocityX,enemyTank.velocityY,enemyTank.accelerationX,enemyTank.accelerationY,enemyTank.shootCooldown,enemyBullet1.x,enemyBullet1.y,enemyBullet1.velocityX,enemyBullet1.velocityY,enemyBullet2.x,enemyBullet2.y,enemyBullet2.velocityX,enemyBullet2.velocityY,enemyBullet3.x,enemyBullet3.y,enemyBullet3.velocityX,enemyBullet3.velocityY,currentGameTime
425.648,345,207,207,-0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.815,277.288,0,90,0.777,0.383,0.05,0,20,188.047,22.311,1.193,-2.197,0,0,0,0,0,0,0,0,1504
425.631,345,207,207,-0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.6,277.65,358.5,87,0.785,0.363,0.05,-0.001,19,189.239,20.114,1.193,-2.197,0,0,0,0,0,0,0,0,1513
425.614,345,207,207,-0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.394,277.993,357,84,0.793,0.342,0.05,-0.003,18,190.432,17.917,1.193,-2.197,0,0,0,0,0,0,0,0,1521
425.599,345,207,207,-0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.195,278.314,355.5,81,0.801,0.321,0.05,-0.004,17,191.625,15.72,1.193,-2.197,0,0,0,0,0,0,0,0,1529
425.584,345,207,207,-0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.003,278.615,354,78,0.808,0.3,0.05,-0.005,16,192.818,13.523,1.193,-2.197,0,0,0,0,0,0,0,0,1538
425.57,345,207,207,-0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.818,278.894,352.5,75,0.815,0.279,0.05,-0.007,15,194.011,11.326,1.193,-2.197,0,0,0,0,0,0,0,0,1546
425.556,345,207,207,-0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.639,279.152,351,72,0.821,0.258,0.049,-0.008,14,195.204,9.129,1.193,-2.197,0,0,0,0,0,0,0,0,1554
425.543,345,207,207,-0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.466,279.388,349.5,69,0.827,0.236,0.049,-0.009,13,196.397,6.932,1.193,-2.197,0,0,0,0,0,0,0,0,1562
425.531,345,207,207,-0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.298,279.602,348,66,0.832,0.215,0.049,-0.01,12,197.59,4.735,1.193,-2.197,0,0,0,0,0,0,0,0,1571
425.52,345,207,207,-0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.134,279.795,346.5,63,0.837,0.193,0.049,-0.012,11,198.783,2.538,1.193,-2.197,0,0,0,0,0,0,0,0,1579
425.509,345,207,207,-0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.975,279.966,345,60,0.841,0.171,0.048,-0.013,10,199.976,0.34,1.193,-2.197,0,0,0,0,0,0,0,0,1587
425.498,345,207,207,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.819,280.115,343.5,57,0.844,0.149,0.048,-0.014,9,0,0,0,0,0,0,0,0,0,0,0,0,1595
425.488,345,207,207,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.666,280.241,342,54,0.847,0.127,0.048,-0.015,8,0,0,0,0,0,0,0,0,0,0,0,0,1605
425.479,345,207,207,-0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.516,280.346,340.5,51,0.849,0.104,0.047,-0.017,7,0,0,0,0,0,0,0,0,0,0,0,0,1612
425.47,345,207,207,-0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.367,280.428,339,48,0.851,0.082,0.047,-0.018,6,0,0,0,0,0,0,0,0,0,0,0,0,1621
425.461,345,207,207,-0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.22,280.488,337.5,45,0.853,0.06,0.046,-0.019,5,0,0,0,0,0,0,0,0,0,0,0,0,1629
425.453,345,207,207,-0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.073,280.526,336,42,0.853,0.038,0.046,-0.02,4,0,0,0,0,0,0,0,0,0,0,0,0,1638
425.446,345,207,207,-0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.927,280.541,334.5,39,0.854,0.015,0.045,-0.022,3,0,0,0,0,0,0,0,0,0,0,0,0,1646
425.438,345,207,207,-0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.78,280.534,333,36,0.853,-0.007,0.045,-0.023,2,0,0,0,0,0,0,0,0,0,0,0,0,1654
425.431,345,207,207,-0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.632,280.504,331.5,33,0.852,-0.029,0.044,-0.024,1,0,0,0,0,0,0,0,0,0,0,0,0,1662
425.425,345,207,207,-0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.483,280.453,330,30,0.851,-0.052,0.043,-0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,1671
425.419,345,207,207,-0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.332,280.379,328.5,27,0.849,-0.074,0.043,-0.026,99,0,0,0,0,0,0,0,0,0,0,0,0,1679
425.413,345,207,207,-0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.178,280.283,327,24,0.846,-0.096,0.042,-0.027,98,145.422,291.122,2.228,1.135,0,0,0,0,0,0,0,0,1687
425.407,345,207,207,-0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.021,280.165,325.5,21,0.843,-0.118,0.041,-0.028,97,147.649,292.257,2.228,1.135,0,0,0,0,0,0,0,0,1696
425.402,345,207,207,-0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.861,280.025,324,18,0.839,-0.14,0.04,-0.029,96,149.877,293.392,2.228,1.135,0,0,0,0,0,0,0,0,1704
425.397,345,207,207,-0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.696,279.862,322.5,15,0.835,-0.162,0.04,-0.03,95,152.104,294.526,2.228,1.135,0,0,0,0,0,0,0,0,1712
425.392,345,207,207,-0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.526,279.679,321,12,0.83,-0.184,0.039,-0.031,94,154.332,295.661,2.228,1.135,0,0,0,0,0,0,0,0,1720
425.387,345,207,207,-0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.351,279.473,319.5,9,0.825,-0.206,0.038,-0.032,93,156.559,296.796,2.228,1.135,0,0,0,0,0,0,0,0,1729
425.383,345,207,207,-0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.169,279.246,318,6,0.819,-0.227,0.037,-0.033,92,158.787,297.931,2.228,1.135,0,0,0,0,0,0,0,0,1738
425.379,345,207,207,-0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.982,278.998,316.5,3,0.812,-0.248,0.036,-0.034,91,161.014,299.066,2.228,1.135,0,0,0,0,0,0,0,0,1745
425.375,345,207,207,-0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.787,278.728,315,0,0.805,-0.27,0.035,-0.035,90,163.242,300.201,2.228,1.135,0,0,0,0,0,0,0,0,1754
425.371,345,207,207,-0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.585,278.438,313.5,-3,0.798,-0.291,0.034,-0.036,89,165.469,301.336,2.228,1.135,0,0,0,0,0,0,0,0,1762
425.367,345,207,207,-0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.375,278.126,312,-6,0.79,-0.311,0.033,-0.037,88,167.697,302.471,2.228,1.135,0,0,0,0,0,0,0,0,1770
425.364,345,207,207,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.156,277.795,310.5,-9,0.781,-0.332,0.032,-0.038,87,169.924,303.606,2.228,1.135,0,0,0,0,0,0,0,0,1779
425.361,345,207,207,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.928,277.442,309,-12,0.772,-0.352,0.031,-0.039,86,172.152,304.741,2.228,1.135,0,0,0,0,0,0,0,0,1788
425.358,345,207,207,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.69,277.07,307.5,-15,0.762,-0.372,0.03,-0.04,85,174.379,305.876,2.228,1.135,0,0,0,0,0,0,0,0,1796
425.355,345,207,207,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.442,276.678,306,-18,0.752,-0.392,0.029,-0.04,84,176.607,307.011,2.228,1.135,0,0,0,0,0,0,0,0,1804
425.352,345,207,207,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.183,276.266,304.5,-21,0.741,-0.412,0.028,-0.041,83,178.834,308.146,2.228,1.135,0,0,0,0,0,0,0,0,1812
425.35,345,207,207,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.913,275.836,303,-24,0.73,-0.431,0.027,-0.042,82,181.062,309.281,2.228,1.135,0,0,0,0,0,0,0,0,1820
425.347,345,207,207,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.632,275.386,301.5,-27,0.718,-0.45,0.026,-0.043,81,183.29,310.416,2.228,1.135,0,0,0,0,0,0,0,0,1829
425.345,345,205.5,205.5,-0.002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.338,274.917,300,-30,0.706,-0.468,0.025,-0.043,80,185.517,311.551,2.228,1.135,0,0,0,0,0,0,0,0,1837
425.343,345,204,204,-0.002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.032,274.431,298.5,-33,0.694,-0.487,0.024,-0.044,79,187.745,312.686,2.228,1.135,0,0,0,0,0,0,0,0,1846
425.34,345,202.5,202.5,-0.002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.712,273.926,297,-36,0.68,-0.505,0.023,-0.045,78,189.972,313.821,2.228,1.135,0,0,0,0,0,0,0,0,1855
425.338,345,201,201,-0.002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.379,273.403,295.5,-39,0.667,-0.522,0.022,-0.045,77,192.2,314.956,2.228,1.135,0,0,0,0,0,0,0,0,1862
425.336,345,199.5,199.5,-0.002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.032,272.864,294,-42,0.653,-0.54,0.02,-0.046,76,194.427,316.091,2.228,1.135,0,0,0,0,0,0,0,0,1871
425.335,345,198,198,-0.002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.67,272.307,292.5,-45,0.638,-0.557,0.019,-0.046,75,196.655,317.226,2.228,1.135,0,0,0,0,0,0,0,0,1878
425.333,345,196.5,196.5,-0.002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.294,271.734,291,-48,0.624,-0.573,0.018,-0.047,74,198.882,318.361,2.228,1.135,0,0,0,0,0,0,0,0,1887
425.331,345,195,195,-0.002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.902,271.145,289.5,-51,0.608,-0.589,0.017,-0.047,73,201.11,319.496,2.228,1.135,0,0,0,0,0,0,0,0,1896
425.33,345,193.5,193.5,-0.002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.495,270.54,288,-54,0.592,-0.605,0.015,-0.048,72,203.337,320.631,2.228,1.135,0,0,0,0,0,0,0,0,1904
425.328,345,192,192,-0.001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.071,269.92,286.5,-57,0.576,-0.62,0.014,-0.048,71,205.565,321.766,2.228,1.135,0,0,0,0,0,0,0,0,1913
425.327,345,190.5,190.5,-0.001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.631,269.285,285,-60,0.56,-0.635,0.013,-0.048,70,207.792,322.901,2.228,1.135,0,0,0,0,0,0,0,0,1921
425.325,345,189,189,-0.001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.174,268.635,283.5,-63,0.543,-0.65,0.012,-0.049,69,210.02,324.036,2.228,1.135,0,0,0,0,0,0,0,0,1929
425.324,345,187.5,187.5,-0.001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.699,267.972,282,-66,0.526,-0.664,0.01,-0.049,68,212.247,325.171,2.228,1.135,0,0,0,0,0,0,0,0,1937
425.323,345,186,186,-0.001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.207,267.294,280.5,-69,0.508,-0.677,0.009,-0.049,67,214.475,326.306,2.228,1.135,0,0,0,0,0,0,0,0,1946
425.322,345,186,186,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.697,266.604,279,-72,0.49,-0.69,0.008,-0.049,66,216.702,327.441,2.228,1.135,0,0,0,0,0,0,0,0,1954
425.321,345,186,186,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.169,265.902,277.5,-75,0.472,-0.703,0.007,-0.05,65,218.93,328.576,2.228,1.135,0,0,0,0,0,0,0,0,1962
425.32,345,186,186,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.622,265.187,276,-78,0.453,-0.715,0.005,-0.05,64,221.157,329.711,2.228,1.135,0,0,0,0,0,0,0,0,1971
425.319,345,186,186,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.056,264.46,274.5,-81,0.434,-0.726,0.004,-0.05,63,223.385,330.846,2.228,1.135,0,0,0,0,0,0,0,0,1980
425.318,345,186,186,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.471,263.723,273,-84,0.415,-0.738,0.003,-0.05,62,225.612,331.981,2.228,1.135,0,0,0,0,0,0,0,0,1987
425.317,345,186,186,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.867,262.975,271.5,-87,0.395,-0.748,0.001,-0.05,61,227.84,333.116,2.228,1.135,0,0,0,0,0,0,0,0,1996
425.316,345,186,186,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.243,262.217,270,-90,0.376,-0.758,0,-0.05,60,230.067,334.251,2.228,1.135,0,0,0,0,0,0,0,0,2004
425.315,345,186,186,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.601,261.449,271.5,-90,0.358,-0.768,0.001,-0.05,59,232.295,335.386,2.228,1.135,0,0,0,0,0,0,0,0,2012
425.314,345,186,186,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.943,260.672,273,-90,0.343,-0.777,0.003,-0.05,58,234.522,336.521,2.228,1.135,0,0,0,0,0,0,0,0,2021
425.314,345,186,186,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.273,259.887,274.5,-90,0.329,-0.785,0.004,-0.05,57,236.75,337.656,2.228,1.135,0,0,0,0,0,0,0,0,2029
425.313,345,186,186,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.591,259.093,276,-90,0.318,-0.793,0.005,-0.05,56,238.977,338.791,2.228,1.135,0,0,0,0,0,0,0,0,2038
425.312,345,186,186,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.899,258.292,277.5,-90,0.308,-0.801,0.007,-0.05,55,241.205,339.926,2.228,1.135,0,0,0,0,0,0,0,0,2045
425.312,345,186,186,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.199,257.485,279,-90,0.3,-0.808,0.008,-0.049,54,243.432,341.061,2.228,1.135,0,0,0,0,0,0,0,0,2054
425.311,345,186,186,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.493,256.671,280.5,-90,0.294,-0.814,0.009,-0.049,53,245.66,342.196,2.228,1.135,0,0,0,0,0,0,0,0,2062
425.311,345,186,186,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.782,255.851,282,-90,0.289,-0.82,0.01,-0.049,52,247.887,343.33,2.228,1.135,0,0,0,0,0,0,0,0,2071
425.31,345,186,186,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.067,255.026,283.5,-90,0.286,-0.825,0.012,-0.049,51,250.115,344.465,2.228,1.135,0,0,0,0,0,0,0,0,2079
425.31,345,186,186,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.351,254.197,285,-90,0.284,-0.83,0.013,-0.048,50,252.343,345.6,2.228,1.135,0,0,0,0,0,0,0,0,2087
425.309,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.634,253.363,286.5,-90,0.283,-0.834,0.014,-0.048,49,254.57,346.735,2.228,1.135,0,0,0,0,0,0,0,0,2096
425.309,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.917,252.526,288,-90,0.283,-0.837,0.015,-0.048,48,256.798,347.87,2.228,1.135,0,0,0,0,0,0,0,0,2104
425.308,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.203,251.686,289.5,-90,0.285,-0.84,0.017,-0.047,47,259.025,349.005,2.228,1.135,0,0,0,0,0,0,0,0,2113
425.308,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.49,250.844,291,-90,0.288,-0.842,0.018,-0.047,46,261.253,350.14,2.228,1.135,0,0,0,0,0,0,0,0,2121
425.307,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.782,249.999,292.5,-90,0.292,-0.844,0.019,-0.046,45,263.48,351.275,2.228,1.135,0,0,0,0,0,0,0,0,2129
425.307,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.079,249.154,294,-90,0.296,-0.845,0.02,-0.046,44,265.708,352.41,2.228,1.135,0,0,0,0,0,0,0,0,2138
425.307,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.381,248.308,295.5,-90,0.302,-0.846,0.022,-0.045,43,267.935,353.545,2.228,1.135,0,0,0,0,0,0,0,0,2146
425.306,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.689,247.462,297,-90,0.309,-0.846,0.023,-0.045,42,270.163,354.68,2.228,1.135,0,0,0,0,0,0,0,0,2153
425.306,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.005,246.617,298.5,-90,0.316,-0.845,0.024,-0.044,41,272.39,355.815,2.228,1.135,0,0,0,0,0,0,0,0,2163
425.306,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.329,245.772,300,-90,0.324,-0.844,0.025,-0.043,40,274.618,356.95,2.228,1.135,0,0,0,0,0,0,0,0,2170
425.305,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.661,244.93,301.5,-90,0.332,-0.843,0.026,-0.043,39,276.845,358.085,2.228,1.135,0,0,0,0,0,0,0,0,2179
425.305,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.003,244.09,303,-90,0.342,-0.84,0.027,-0.042,38,279.073,359.22,2.228,1.135,0,0,0,0,0,0,0,0,2187
425.305,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.354,243.252,304.5,-90,0.351,-0.837,0.028,-0.041,37,281.3,360.355,2.228,1.135,0,0,0,0,0,0,0,0,2196
425.305,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.716,242.418,306,-90,0.362,-0.834,0.029,-0.04,36,283.528,361.49,2.228,1.135,0,0,0,0,0,0,0,0,2204
425.304,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.089,241.588,307.5,-90,0.373,-0.83,0.03,-0.04,35,285.755,362.625,2.228,1.135,0,0,0,0,0,0,0,0,2212
425.304,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.472,240.763,309,-90,0.384,-0.825,0.031,-0.039,34,287.983,363.76,2.228,1.135,0,0,0,0,0,0,0,0,2221
425.304,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.868,239.943,310.5,-90,0.396,-0.82,0.032,-0.038,33,290.21,364.895,2.228,1.135,0,0,0,0,0,0,0,0,2229
425.304,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.275,239.128,312,-90,0.408,-0.815,0.033,-0.037,32,292.438,366.03,2.228,1.135,0,0,0,0,0,0,0,0,2238
425.304,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.695,238.32,313.5,-90,0.42,-0.808,0.034,-0.036,31,294.665,367.165,2.228,1.135,0,0,0,0,0,0,0,0,2246
425.303,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.128,237.519,315,-90,0.432,-0.801,0.035,-0.035,30,296.893,368.3,2.228,1.135,0,0,0,0,0,0,0,0,2255
425.303,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.573,236.725,316.5,-90,0.445,-0.794,0.036,-0.034,29,299.12,369.435,2.228,1.135,0,0,0,0,0,0,0,0,2263
425.303,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.031,235.938,318,-90,0.458,-0.786,0.037,-0.033,28,301.348,370.57,2.228,1.135,0,0,0,0,0,0,0,0,2271
425.303,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.503,235.161,319.5,-90,0.472,-0.778,0.038,-0.032,27,303.575,371.705,2.228,1.135,0,0,0,0,0,0,0,0,2279
425.303,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.988,234.392,321,-90,0.485,-0.769,0.039,-0.031,26,305.803,372.84,2.228,1.135,0,0,0,0,0,0,0,0,2288
425.303,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.486,233.633,322.5,-90,0.498,-0.759,0.04,-0.03,25,308.03,373.975,2.228,1.135,0,0,0,0,0,0,0,0,2296
425.303,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.998,232.884,324,-90,0.512,-0.749,0.04,-0.029,24,310.258,375.11,2.228,1.135,0,0,0,0,0,0,0,0,2303
425.302,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.523,232.145,325.5,-90,0.525,-0.739,0.041,-0.028,23,312.485,376.245,2.228,1.135,0,0,0,0,0,0,0,0,2312
425.302,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.062,231.418,327,-90,0.539,-0.728,0.042,-0.027,22,314.713,377.38,2.228,1.135,0,0,0,0,0,0,0,0,2321
425.302,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.615,230.702,328.5,-90,0.552,-0.716,0.043,-0.026,21,316.94,378.515,2.228,1.135,0,0,0,0,0,0,0,0,2329
425.302,345,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.181,229.998,330,-90,0.566,-0.704,0.043,-0.025,20,319.168,379.65,2.228,1.135,0,0,0,0,0,0,0,0,2337
425.302,345,186,186,0,0,0,0,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.76,229.307,331.5,-90,0.579,-0.691,0.044,-0.024,19,321.396,380.785,2.228,1.135,0,0,0,0,0,0,0,0,2345
425.302,345,186,186,0,0,0,0,98,0,0,0,0,1,0,0,401.931,342.544,-2.486,-0.261,0,0,0,0,0,0,0,0,167.353,228.628,333,-90,0.593,-0.678,0.045,-0.023,18,323.623,381.92,2.228,1.135,0,0,0,0,0,0,0,0,2354
425.302,345,186,186,0,0,0,0,97,0,0,0,0,1,0,0,399.444,342.282,-2.486,-0.261,0,0,0,0,0,0,0,0,167.959,227.963,334.5,-90,0.606,-0.665,0.045,-0.022,17,325.851,383.055,2.228,1.135,0,0,0,0,0,0,0,0,2363
425.302,345,186,186,0,0,0,0,96,0,0,0,0,1,0,0,396.958,342.021,-2.486,-0.261,0,0,0,0,0,0,0,0,168.578,227.312,336,-90,0.619,-0.651,0.046,-0.02,16,328.078,384.19,2.228,1.135,0,0,0,0,0,0,0,0,2370
